Job Title,Company,Location,Job Link,Employment Type,Compensation,Date Posted
Business Analyst Debit Cards,Adcorp,Gauteng,https://www.careerjunction.co.za/jobs/view/2338868/business-analyst-debit-cards-in-gauteng-at-adcorp,Permanent Senior position,Market Related cost to company Neg,18 Oct 2019
SAP BPC Business Analyst Graduate CH500,Capital H Staffing,"Somerset West, Western Cape",https://www.careerjunction.co.za/jobs/view/2331579/sap-bpc-business-analyst-graduate-ch500-in-somerset-west-western-cape,Contract Junior position,Undisclosed basic salary plus benefits,15 Oct 2019
Systems Analyst,Dotcom Software Solutions,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2340996/systems-analyst-in-johannesburg-gauteng-at-dotcom-software-solutions,Contract Senior position,"R70,000 - R80,000 pm cost to company",31 Oct 2019
Developer Internship Role,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2103855/developer-internship-role-in-cape-town-region-western-cape-at-parvana,Permanent Intermediate position,Market Related cost to company Neg,06 Nov 2019
Senior Project Manager,Third Quarter Business Resources,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2302672/senior-project-manager-in-cape-town-region-western-cape,Contract Senior position,R500 - R800 ph cost to company,04 Nov 2019
Web Developer,Tier 1 Consultants,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2334279/web-developer-in-johannesburg-gauteng,Permanent Intermediate position,Undisclosed cost to company,30 Oct 2019
Software Project Manager,101 Careers,"Umhlanga Ridge, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2339973/software-project-manager-in-umhlanga-ridge-kwazulu-natal,Permanent Junior position,Undisclosed basic salary,25 Oct 2019
Test Analyst,Avacyn Solutions,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2339966/test-analyst-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed basic salary plus benefits,25 Oct 2019
BI Data Analyst,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2331485/bi-data-analyst-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
BI Business Analyst SAP Graduate CH499,Capital H Staffing,"Somerset West, Western Cape",https://www.careerjunction.co.za/jobs/view/2331583/bi-business-analyst-sap-graduate-ch499-in-somerset-west-western-cape,Contract Junior position,Undisclosed basic salary plus benefits,15 Oct 2019
BI Developer,Mediro Application Consulting,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2337906/bi-developer-in-johannesburg-gauteng,Permanent Senior position,Undisclosed cost to company,14 Oct 2019
Senior POS Project Manager,Kwena Human Capital,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2337229/senior-pos-project-manager-in-cape-town-region-western-cape,Contract Senior EE position,Undisclosed cost to company,10 Oct 2019
Software Developer Core Java,Hi-Tech Recruitment,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2336157/software-developer-core-java-in-jhb-central-gauteng,Contract Intermediate position,"R25,000 - R45,000 pm cost to company incl benefits",05 Nov 2019
Agile Project Manager,Tower Group,"CPT - CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2340799/agile-project-manager-in-cpt-cbd-western-cape,Contract Intermediate position,Market Related basic salary,30 Oct 2019
QA Test Analyst,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2319264/qa-test-analyst-in-cape-town-cbd-western-cape,Permanent Intermediate position,Undisclosed cost to company,28 Oct 2019
IT Developer,EOH Integrated Services,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2338881/it-developer-in-sandton-gauteng,Contract Intermediate position,R450 - R750 pm cost to company,18 Oct 2019
Test Analyst,QES,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2338133/test-analyst-in-bellville-western-cape-at-qes,Contract Senior position,Undisclosed basic salary,15 Oct 2019
Web Developer,Abantu Resources,"Isando, Gauteng",https://www.careerjunction.co.za/jobs/view/2342088/web-developer-in-isando-gauteng,Permanent Intermediate position,"R30,000 - R60,000 pm cost to company",06 Nov 2019
Web Developer,Novigo,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2338293/web-developer-in-centurion-gauteng,Permanent Intermediate position,Undisclosed basic salary,16 Oct 2019
PHP Developer,Skill Hunters,"Sunninghill, Gauteng",https://www.careerjunction.co.za/jobs/view/2338140/php-developer-in-sunninghill-gauteng-at-skill-hunters,Permanent Senior position,"R50,000 - R65,000 pm cost to company",15 Oct 2019
Web Developer Backend,Tier 1 Consultants,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2334275/web-developer-backend-in-johannesburg-gauteng,Permanent Intermediate position,Undisclosed cost to company,30 Oct 2019
Senior Business Analyst,Praesignis (Pty) LTD,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2339961/senior-business-analyst-in-jhb-central-gauteng,Contract Senior position,Market Related commission only,25 Oct 2019
Junior Web Developer,MPC Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2338369/junior-web-developer-in-cape-town-cbd-western-cape,Permanent Intermediate EE position,"R35,000 - R40,000 pm basic salary plus benefits",16 Oct 2019
Business Analyst,101 Careers,"Umhlanga, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2340102/business-analyst-in-umhlanga-kwazulu-natal,Permanent Intermediate position,Undisclosed basic salary plus benefits,25 Oct 2019
Tester,Praesignis (Pty) LTD,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2338895/tester-in-cpt-northern-suburbs-western-cape,Permanent Senior position,Market Related basic salary,18 Oct 2019
Business Analyst,Fourier Recruitment,"Tshwane, Gauteng",https://www.careerjunction.co.za/jobs/view/2338890/business-analyst-in-tshwane-gauteng-at-fourier-recruitment,Permanent Senior position,Market Related basic salary,18 Oct 2019
Data Analyst,QE Services,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2331392/data-analyst-in-bellville-western-cape-at-qe-services,Contract Intermediate position,Undisclosed basic salary,15 Oct 2019
Developer SQL Python and C#,Skill Hunters,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2337738/developer-sql-python-and-c%23-in-midrand-gauteng-at-skill-hunters,Permanent Intermediate position,"R40,000 - R50,000 pm cost to company",14 Oct 2019
Data Engineer,Adcorp,Gauteng,https://www.careerjunction.co.za/jobs/view/2337707/data-engineer-in-gauteng-at-adcorp,Permanent Senior position,"R500,000 - R700,000 pa cost to company",14 Oct 2019
Mobile Developer Android & iOS,NextLeaders,"North Riding, Gauteng",https://www.careerjunction.co.za/jobs/view/2336245/mobile-developer-android-ios-in-north-riding-gauteng,Permanent Junior position,"R10,000 - R25,000 pm cost to company",07 Oct 2019
Software Developer Intern,Tych Business Solutions,"Durbanville, Western Cape",https://www.careerjunction.co.za/jobs/view/2340330/software-developer-intern-in-durbanville-western-cape,Contract Junior position,Undisclosed cost to company,30 Oct 2019
Business Analyst,Tower Group,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2339703/business-analyst-in-jhb-northern-suburbs-gauteng,Temporary Intermediate position,Market Related basic salary,23 Oct 2019
Senior SQL BI Developer,Career Minded,"Illovo, Gauteng",https://www.careerjunction.co.za/jobs/view/2339323/senior-sql-bi-developer-in-illovo-gauteng,Permanent Senior position,"R40,000 - R75,000 pm basic salary",22 Oct 2019
Tie Support Engineer,Datafin Recruitment,"Observatory, Western Cape",https://www.careerjunction.co.za/jobs/view/2338647/tie-support-engineer-in-observatory-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,17 Oct 2019
Support Application Engineer Infrastructure,Tier 1 Consultants,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2342285/support-application-engineer-infrastructure-in-johannesburg-gauteng,Permanent Intermediate position,Undisclosed cost to company,07 Nov 2019
Front End Developer,Hi-Tech Recruitment,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2340162/front-end-developer-in-jhb-central-gauteng,Permanent Intermediate position,"R30,000 - R60,000 pm cost to company incl benefits",25 Oct 2019
Data Analyst,Datafin Recruitment,"Mowbray, Western Cape",https://www.careerjunction.co.za/jobs/view/2328435/data-analyst-in-mowbray-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,18 Oct 2019
Front End Web Developer,NextLeaders,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2323755/front-end-web-developer-in-randburg-gauteng,Permanent Intermediate position,Undisclosed cost to company,16 Oct 2019
Junior Applications Web Developer,Recru-it,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2341493/junior-applications-web-developer-in-jhb-central-gauteng,Permanent Junior position,Market Related cost to company,04 Nov 2019
IT Analyst Programmer,RAD Resources,"Bruma, Gauteng",https://www.careerjunction.co.za/jobs/view/2339296/it-analyst-programmer-in-bruma-gauteng,Permanent Specialist position,"R500,000 - R600,000 pa cost to company",22 Oct 2019
Software Developer,Hi-Tech Recruitment,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2336158/software-developer-in-jhb-central-gauteng,Permanent Intermediate position,"R25,000 - R75,000 pm cost to company incl benefits",04 Nov 2019
Data Analyst Scientist CH492,Capital H Staffing,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2329128/data-analyst-scientist-ch492-in-cape-town-cbd-western-cape,Contract Senior position,Undisclosed cost to company,07 Oct 2019
Senior Business Analyst,SET Recruitment Consultants,"Braamfontein, Gauteng",https://www.careerjunction.co.za/jobs/view/2340652/senior-business-analyst-in-braamfontein-gauteng,Permanent Specialist position,Undisclosed cost to company,30 Oct 2019
Web Software Developer,Kwena Human Capital,"Pretoria Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2339527/web-software-developer-in-pretoria-region-gauteng,Permanent Senior EE position,Undisclosed cost to company,23 Oct 2019
Front-End Developer,Hi-Tech Recruitment,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2337108/front-end-developer-in-jhb-northern-suburbs-gauteng,Permanent Intermediate position,"R360,000 - R800,000 pa cost to company incl benefits",09 Oct 2019
Health Data Analyst,Warrior Talent,"Sandringham, Gauteng",https://www.careerjunction.co.za/jobs/view/2340055/health-data-analyst-in-sandringham-gauteng,Permanent Specialist position,Undisclosed cost to company,25 Oct 2019
Junior Master Data Manager,Dawning Truth,"Boksburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339874/junior-master-data-manager-in-boksburg-gauteng-at-dawning-truth,Permanent Intermediate EE position,"R480,000 - R550,000 pa cost to company",24 Oct 2019
IT Business Analyst Reference,Sinakho Staffshop,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2339512/it-business-analyst-reference-in-midrand-gauteng-at-sinakho-staffshop,Temporary Intermediate position,"R30,000 - R35,000 pm cost to company",23 Oct 2019
Java Software Developer,Geotech,"Bryanston, Gauteng",https://www.careerjunction.co.za/jobs/view/2337082/java-software-developer-in-bryanston-gauteng,Permanent Intermediate position,"R75,000 pm cost to company incl benefits",09 Oct 2019
Network Engineer,IT LAB,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2329768/network-engineer-in-cape-town-cbd-western-cape-at-it-lab,Permanent Intermediate position,Undisclosed basic salary,29 Oct 2019
Business Analyst Tax,Momentun,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2340950/business-analyst-tax-in-centurion-gauteng-at-momentun,Contract Senior position,Undisclosed basic salary,31 Oct 2019
Senior Database Administrator,Michael Page South Africa Limited,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338670/senior-database-administrator-in-cape-town-western-cape-at-michael-page-south-africa-limited,Permanent Senior position,"R700,000 - R850,000 pa cost to company",17 Oct 2019
Business Analyst,Frimo Recruitment Agency,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2340042/business-analyst-in-midrand-gauteng,Contract Senior position,"R64,000 - R70,000 pm basic salary",25 Oct 2019
Software Testing Trainer,Corperson cc,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339585/software-testing-trainer-in-randburg-gauteng,Permanent Senior position,"R25,000 - R35,000 pm basic salary",23 Oct 2019
Network Specialist,Adcorp,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339411/network-specialist-in-randburg-gauteng-at-adcorp,Permanent Senior position,Market Related basic salary Neg,22 Oct 2019
Front End Developer,Nigel Frank International,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2338232/front-end-developer-in-randburg-gauteng-at-nigel-frank-international,Permanent Intermediate position,"R20,000 - R55,000 pm basic salary plus benefits Neg",15 Oct 2019
Front-End Developer,Network IT Bruma,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2331913/front-end-developer-in-centurion-gauteng,Permanent Senior position,"R30,000 - R40,000 pm cost to company",11 Oct 2019
Front End Developer,Nigel Frank International,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2338233/front-end-developer-in-randburg-gauteng-at-nigel-frank-international,Permanent Intermediate position,"R20,000 - R55,000 pm basic salary plus benefits Neg",15 Oct 2019
Regulatory Reporting Analyst,Wexford Search and Selection,"Waterkloof, Gauteng",https://www.careerjunction.co.za/jobs/view/2336983/regulatory-reporting-analyst-in-waterkloof-gauteng,Permanent Senior position,"R600,000 - R850,000 pa basic salary",09 Oct 2019
PHP Developer JNR,Hi-Tech Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2337124/php-developer-jnr-in-centurion-gauteng,Permanent Intermediate position,"R240,000 - R360,000 pa cost to company incl benefits",09 Oct 2019
Support Technician,Affirmative Portfolios,"Roodepoort, Gauteng",https://www.careerjunction.co.za/jobs/view/2342453/support-technician-in-roodepoort-gauteng,Permanent Intermediate position,Undisclosed basic salary,07 Nov 2019
Data Scientist,Employment Solutions,"Illovo, Gauteng",https://www.careerjunction.co.za/jobs/view/2340303/data-scientist-in-illovo-gauteng,Permanent Intermediate position,Undisclosed cost to company,28 Oct 2019
IT Security Engineer,Mediro Application Consulting,"Rosslyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2339294/it-security-engineer-in-rosslyn-gauteng,Contract Specialist position,Undisclosed basic salary plus benefits,22 Oct 2019
